3b2bd88d-6341-3d4b-db45-35398974c829;Chamaedorea pumila;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Chamaedorea;pumila;especie;No disponible;No disponible
3b2bd88d-6341-3d4b-db45-35398974c830;Chamaedorea pygmaea;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Chamaedorea;pygmaea;especie;No disponible;Molinillo enano
3b2bd88d-6341-3d4b-db45-35398974c831;Chamaedorea ricardoi;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Chamaedorea;ricardoi;especie;No disponible;Molinillo de Ricardo
3b2bd88d-6341-3d4b-db45-35398974c832;Chamaedorea subjectifolia;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Chamaedorea;subjectifolia;especie;No disponible;No disponible
3b2bd88d-6341-3d4b-db45-35398974c833;Coccothrinax argentata;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Coccothrinax;argentata;especie;No disponible;Palmicha de Providencia
3b2bd88d-6341-3d4b-db45-35398974c834;Cryosophila kalbreyeri;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Cryosophila;kalbreyeri;especie;No disponible;Palma Escoba
3b2bd88d-6341-3d4b-db45-35398974c835;Elaeis oleifera;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Elaeis;oleifera;especie;No disponible;Nolí
3b2bd88d-6341-3d4b-db45-35398974c836;Geonoma bernalii;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Geonoma;bernalii;especie;No disponible;No disponible
3b2bd88d-6341-3d4b-db45-35398974c837;Geonoma chlamydostachys;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Geonoma;chlamydostachys;especie;No disponible;Geonoma del Magdalena
3b2bd88d-6341-3d4b-db45-35398974c838;Geonoma galeanoae;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Geonoma;galeanoae;especie;No disponible;No disponible
3b2bd88d-6341-3d4b-db45-35398974c839;Geonoma santanderensis;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Geonoma;santanderensis;especie;No disponible;Geonoma de Santander
3b2bd88d-6341-3d4b-db45-35398974c840;Hyospathe frontinoensis;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Hyospathe;frontinoensis;especie;No disponible;Guagualín de Frontino
3b2bd88d-6341-3d4b-db45-35398974c841;Hyospathe wendlandiana;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Hyospathe;wendlandiana;especie;No disponible;Guagualín de Wendland
3b2bd88d-6341-3d4b-db45-35398974c842;Oenocarpus circumtextus;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Oenocarpus;circumtextus;especie;No disponible;Milpesillo de Sabana
3b2bd88d-6341-3d4b-db45-35398974c843;Pholidostachys panamensis;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Pholidostachys;panamensis;especie;No disponible;No disponible
3b2bd88d-6341-3d4b-db45-35398974c844;Pholidostachys sanluisensis;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Pholidostachys;sanluisensis;especie;No disponible;No disponible
3b2bd88d-6341-3d4b-db45-35398974c845;Phytelephas tumacana;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Phytelephas;tumacana;especie;No disponible;Tagua de Tumaco
3b2bd88d-6341-3d4b-db45-35398974c846;Prestoea ensiformis;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Prestoea;ensiformis;especie;No disponible;Lindona
3b2bd88d-6341-3d4b-db45-35398974c847;Reinhardtia gracilis;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Reinhardtia;gracilis;especie;No disponible;Coquito esbelto
3b2bd88d-6341-3d4b-db45-35398974c848;Reinhardtia koschnyana;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Reinhardtia;koschnyana;especie;No disponible;Coquito enano
3b2bd88d-6341-3d4b-db45-35398974c849;Reinhardtia simplex;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Reinhardtia;simplex;especie;No disponible;Coquito simple
3b2bd88d-6341-3d4b-db45-35398974c850;Roystonea oleracea;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Roystonea;oleracea;especie;No disponible;No disponible
3b2bd88d-6341-3d4b-db45-35398974c851;Sabinaria magnifica;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Sabinaria;magnifica;especie;No disponible;No disponible
3b2bd88d-6341-3d4b-db45-35398974c852;Syagrus sancona;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Syagrus;sancona;especie;No disponible;Sarare
3b2bd88d-6341-3d4b-db45-35398974c853;Wettinia hirsuta;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Wettinia;hirsuta;especie;No disponible;Gualte Mazorca
3b2bd88d-6341-3d4b-db45-35398974c854;Wettinia microcarpa;Plantae;Magnoliophyta;Equisetopsida;Arecales;Arecaceae;Wettinia;microcarpa;especie;No disponible;Gualte Mapora
